559,5830,442619,3154355,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,192.0,224.0,152.0,192.0,208.0,192.0,296.0,152.0,208.0,150.0,,,,,10
898,9260,581647,4146435,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,145.0,133.0,352.0,138.0,187.0,185.0,166.0,152.0,133.0,164.0,140.0,,,,,10
1270,13011,108721,774817,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,376.0,416.0,128.0,208.0,136.0,1768.0,184.0,248.0,248.0,192.0,,,,,10
1285,13072,115330,821932,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,485.0,128.0,88.0,160.0,1112.0,96.0,102.0,162.0,112.0,92.0,132.0,,,,,10
1718,17609,284756,2029064,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,166.0,136.0,187.0,192.0,247.0,142.0,150.0,113.0,249.0,162.0,680.0,,,,,10
2112,21575,299585,2134403,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,207.0,96.0,176.0,160.0,176.0,96.0,192.0,115.0,125.0,128.0,96.0,,,,,10
2184,22433,303064,2159030,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,479.0,212.0,456.0,150.0,164.0,439.0,271.0,350.0,269.0,186.0,172.0,,,,,10
2428,24964,313164,2231032,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,249.0,648.0,4.0,2.0,233.0,362.0,219.0,208.0,223.0,150.0,,,,,10
2481,25694,315300,2246620,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,880.0,248.0,200.0,152.0,168.0,160.0,248.0,265.0,959.0,176.0,150.0,,,,,10
3175,33501,338980,2415228,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,160.0,96.0,152.0,160.0,168.0,104.0,136.0,168.0,176.0,200.0,96.0,,,,,10
3598,38183,356260,2538794,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,150.0,140.0,613.0,118.0,159.0,166.0,141.0,144.0,71.0,201.0,67.0,,,,,10
3815,40490,366128,2609177,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,420.0,211.0,130.0,160.0,150.0,161.0,180.0,161.0,121.0,179.0,81.0,,,,,10
3959,42005,372821,2657124,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,84.0,81.0,251.0,131.0,148.0,139.0,111.0,107.0,86.0,147.0,95.0,,,,,10
4138,43983,379639,2705770,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,264.0,112.0,144.0,144.0,176.0,112.0,128.0,103.0,137.0,152.0,,,,,10
4143,43900,379747,2706479,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,261.0,158.0,141.0,98.0,128.0,65.0,75.0,109.0,83.0,91.0,150.0,,,,,10
4314,45922,386775,2756470,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,206.0,146.0,208.0,176.0,184.0,160.0,117.0,123.0,216.0,88.0,248.0,,,,,10
4386,46685,390926,2786248,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,143.0,180.0,105.0,147.0,150.0,72.0,113.0,149.0,165.0,187.0,427.0,,,,,10
4664,49602,403644,2876326,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,175.0,107.0,102.0,176.0,208.0,39.0,97.0,144.0,72.0,79.0,106.0,,,,,10
4679,49807,404359,2881483,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,104.0,119.0,160.0,128.0,176.0,168.0,192.0,152.0,73.0,103.0,145.0,,,,,10
4769,50821,408100,2907913,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,136.0,40.0,136.0,120.0,152.0,72.0,112.0,48.0,128.0,80.0,24.0,,,,,10
4963,53001,416691,2969277,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,325.0,280.0,198.0,157.0,230.0,173.0,199.0,182.0,624.0,1231.0,134.0,,,,,10
5249,55713,430528,3068157,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,223.0,120.0,152.0,136.0,200.0,152.0,144.0,128.0,96.0,160.0,72.0,,,,,10
5942,64043,457620,3261174,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,1007.0,136.0,152.0,144.0,127.0,105.0,143.0,577.0,87.0,113.0,359.0,,,,,10
6782,73075,490217,3493967,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,651.0,285.0,363.0,154.0,147.0,176.0,225.0,419.0,464.0,161.0,138.0,,,,,10
6965,75001,497658,3546800,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,85.0,169.0,142.0,180.0,119.0,150.0,107.0,154.0,142.0,91.0,,,,,10
7234,78000,507052,3613698,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,138.0,78.0,165.0,169.0,138.0,131.0,145.0,151.0,212.0,123.0,148.0,,,,,10
8050,86810,540659,3854043,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,240.0,272.0,807.0,144.0,209.0,223.0,192.0,272.0,456.0,216.0,256.0,,,,,10
8489,91254,559440,3988048,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,320.0,200.0,344.0,215.0,233.0,200.0,184.0,711.0,321.0,320.0,151.0,,,,,10
8601,92391,563881,4019912,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,184.0,128.0,104.0,168.0,144.0,64.0,121.0,128.0,99.0,92.0,96.0,,,,,10
8687,93308,568609,4053573,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,352.0,344.0,208.0,448.0,424.0,264.0,296.0,264.0,271.0,145.0,150.0,,,,,10
8882,95106,576906,4113023,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,228.0,171.0,405.0,255.0,336.0,247.0,167.0,629.0,270.0,217.0,245.0,,,,,10
9152,98289,587301,4186540,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,250.0,210.0,198.0,160.0,261.0,230.0,311.0,192.0,231.0,222.0,201.0,,,,,10
10277,109308,11990,84935,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,338.0,89.0,124.0,416.0,180.0,79.0,124.0,135.0,124.0,191.0,225.0,,,,,10
10500,111666,20449,145504,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,369.0,116.0,454.0,147.0,178.0,341.0,136.0,431.0,131.0,218.0,152.0,,,,,10
10927,115601,37906,269834,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,183.0,144.0,136.0,168.0,136.0,104.0,96.0,240.0,160.0,112.0,150.0,,,,,10
11165,118387,47214,336544,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,112.0,96.0,58.0,158.0,74.0,80.0,68.0,61.0,86.0,51.0,150.0,,,,,10
11465,121952,57270,408457,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,178.0,138.0,198.0,199.0,201.0,215.0,217.0,123.0,380.0,152.0,336.0,,,,,10
11806,125792,69583,496162,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,1104.0,256.0,392.0,176.0,168.0,232.0,176.0,128.0,264.0,224.0,150.0,,,,,10
11926,126738,75112,535105,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,256.0,136.0,264.0,144.0,208.0,80.0,224.0,128.0,184.0,200.0,184.0,,,,,10
12076,128623,80522,573868,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,151.0,104.0,128.0,144.0,128.0,81.0,143.0,128.0,88.0,176.0,89.0,,,,,10
12108,128887,82054,584757,3.0,8.0,5.0,5.0,4.0,17.0,4.0,13.0,2.0,4.0,,,,,184.0,87.0,400.0,149.0,155.0,120.0,376.0,591.0,3.0,184.0,150.0,,,,,10
