354,3278,353463,2518859,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,169.0,153.0,80.0,93.0,194.0,298.0,88.0,92.0,80.0,,,,,,,8
455,4390,398981,2843643,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,153.0,214.0,135.0,182.0,190.0,228.0,165.0,107.0,164.0,,,,,,,8
466,4440,403852,2877801,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,273.0,709.0,290.0,110.0,306.0,269.0,79.0,227.0,135.0,,,,,,,8
480,4745,408925,2913752,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,321.0,536.0,775.0,120.0,256.0,273.0,151.0,265.0,528.0,,,,,,,8
510,5062,423131,3015022,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,68.0,173.0,76.0,146.0,87.0,180.0,71.0,147.0,102.0,,,,,,,8
510,5073,423133,3015037,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,163.0,212.0,233.0,579.0,111.0,195.0,105.0,147.0,87.0,,,,,,,8
552,5550,439612,3133316,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,143.0,232.0,95.0,159.0,152.0,202.0,124.0,191.0,90.0,,,,,,,8
736,7324,512055,3649437,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,134.0,184.0,143.0,104.0,152.0,200.0,161.0,39.0,81.0,,,,,,,8
770,7895,526951,3755664,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,471.0,410.0,194.0,187.0,311.0,252.0,284.0,268.0,170.0,,,,,,,8
840,8437,555612,3960394,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,272.0,184.0,160.0,149.0,187.0,216.0,136.0,161.0,150.0,,,,,,,8
874,9037,572124,4078677,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,543.0,760.0,337.0,191.0,560.0,425.0,1128.0,255.0,441.0,,,,,,,8
912,9338,586175,4178684,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,271.0,2031.0,291.0,292.0,622.0,622.0,97.0,374.0,1299.0,,,,,,,8
915,9574,587567,4188459,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,231.0,313.0,418.0,276.0,123.0,207.0,231.0,62.0,451.0,,,,,,,8
924,9563,592426,4223276,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,145.0,290.0,392.0,117.0,242.0,275.0,110.0,227.0,211.0,,,,,,,8
957,9872,606667,4324983,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,336.0,256.0,160.0,192.0,224.0,224.0,80.0,208.0,208.0,,,,,,,8
1010,10450,3494,24706,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,129.0,863.0,529.0,191.0,264.0,256.0,145.0,239.0,129.0,,,,,,,8
1010,10560,3498,24748,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,344.0,296.0,352.0,152.0,273.0,255.0,152.0,232.0,136.0,,,,,,,8
1054,11053,21487,153121,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,305.0,375.0,1550.0,138.0,288.0,262.0,106.0,192.0,281.0,,,,,,,8
1054,11069,21488,153130,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,239.0,1017.0,239.0,176.0,288.0,272.0,144.0,174.0,250.0,,,,,,,8
1077,11206,31294,223209,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,136.0,208.0,95.0,123.0,158.0,160.0,55.0,200.0,289.0,,,,,,,8
1092,11311,37997,270506,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,398.0,386.0,319.0,146.0,477.0,227.0,191.0,175.0,129.0,,,,,,,8
1166,12204,64803,462100,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,672.0,896.0,334.0,228.0,330.0,370.0,297.0,214.0,739.0,,,,,,,8
1189,12169,73777,525721,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,125.0,202.0,82.0,112.0,156.0,191.0,58.0,168.0,110.0,,,,,,,8
1241,12778,96514,688439,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,609.0,280.0,254.0,221.0,281.0,176.0,191.0,239.0,178.0,,,,,,,8
1270,13088,108728,774860,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,784.0,472.0,384.0,176.0,200.0,224.0,200.0,184.0,520.0,,,,,,,8
1327,13502,133590,951200,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,168.0,160.0,88.0,152.0,152.0,192.0,96.0,160.0,112.0,,,,,,,8
1340,13738,138709,987309,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,216.0,184.0,136.0,176.0,272.0,296.0,160.0,544.0,152.0,,,,,,,8
1437,14690,180550,1283572,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,250.0,193.0,221.0,161.0,156.0,224.0,113.0,159.0,186.0,,,,,,,8
1449,14874,186050,1323038,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,93.0,217.0,690.0,150.0,196.0,212.0,119.0,203.0,84.0,,,,,,,8
1487,15288,203290,1445563,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,328.0,744.0,504.0,272.0,457.0,239.0,144.0,376.0,440.0,,,,,,,8
1508,15494,211875,1507900,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,666.0,603.0,160.0,120.0,225.0,546.0,127.0,165.0,88.0,,,,,,,8
1608,16612,252169,1796177,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,984.0,540.0,326.0,223.0,404.0,264.0,227.0,223.0,442.0,,,,,,,8
1681,17263,281815,2008157,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,227.0,311.0,282.0,98.0,303.0,205.0,326.0,207.0,108.0,,,,,,,8
1693,17309,283278,2018710,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,274.0,213.0,105.0,99.0,135.0,182.0,109.0,141.0,154.0,,,,,,,8
1745,17807,285657,2035720,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,151.0,401.0,156.0,121.0,130.0,146.0,117.0,128.0,187.0,,,,,,,8
1876,19239,289640,2064013,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,271.0,221.0,94.0,118.0,199.0,168.0,154.0,206.0,120.0,,,,,,,8
2124,21412,300123,2138257,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,250.0,152.0,208.0,96.0,208.0,272.0,144.0,168.0,104.0,,,,,,,8
2141,21727,301018,2144550,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,192.0,448.0,688.0,104.0,208.0,232.0,544.0,216.0,944.0,,,,,,,8
2214,22619,305075,2173394,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,637.0,310.0,1453.0,172.0,628.0,580.0,297.0,258.0,150.0,,,,,,,8
2269,23260,307579,2191216,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,151.0,186.0,168.0,143.0,193.0,215.0,145.0,191.0,129.0,,,,,,,8
2286,23532,308323,2196470,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,113.0,180.0,112.0,113.0,191.0,180.0,112.0,192.0,56.0,,,,,,,8
2359,24547,310276,2210193,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,504.0,296.0,192.0,144.0,280.0,289.0,271.0,248.0,568.0,,,,,,,8
2404,24643,311986,2222567,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,281.0,648.0,128.0,192.0,264.0,216.0,160.0,144.0,223.0,,,,,,,8
2415,24795,312564,2226722,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,700.0,448.0,404.0,118.0,269.0,176.0,121.0,256.0,160.0,,,,,,,8
2496,26956,315871,2250688,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,140.0,223.0,133.0,144.0,143.0,252.0,108.0,142.0,168.0,,,,,,,8
2509,27619,316392,2254484,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,145.0,204.0,164.0,78.0,209.0,270.0,127.0,188.0,129.0,,,,,,,8
2538,26166,317431,2261819,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,96.0,152.0,79.0,96.0,175.0,151.0,56.0,143.0,80.0,,,,,,,8
2645,27451,321034,2287817,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,207.0,701.0,209.0,261.0,851.0,241.0,139.0,205.0,186.0,,,,,,,8
2862,30226,327468,2333224,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,250.0,280.0,216.0,176.0,240.0,200.0,160.0,168.0,192.0,,,,,,,8
3106,32677,335941,2393474,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,255.0,210.0,180.0,540.0,225.0,195.0,120.0,180.0,105.0,,,,,,,8
3111,32748,336272,2395752,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,385.0,255.0,304.0,160.0,272.0,144.0,208.0,193.0,319.0,,,,,,,8
3181,33518,339123,2416414,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,858.0,310.0,296.0,224.0,248.0,224.0,264.0,224.0,150.0,,,,,,,8
3190,33701,339362,2418022,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,190.0,224.0,184.0,120.0,224.0,240.0,184.0,176.0,128.0,,,,,,,8
3201,33983,340075,2423164,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,291.0,348.0,494.0,218.0,310.0,323.0,250.0,182.0,200.0,,,,,,,8
3215,33972,340620,2426956,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,225.0,293.0,292.0,281.0,214.0,236.0,102.0,213.0,102.0,,,,,,,8
3221,34048,340845,2428555,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,262.0,214.0,155.0,134.0,307.0,252.0,251.0,451.0,150.0,,,,,,,8
3331,35068,344670,2456123,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,254.0,485.0,264.0,132.0,249.0,181.0,154.0,205.0,138.0,,,,,,,8
3359,35254,345892,2464892,4.0,23.0,15.0,4.0,2.0,19.0,4.0,3.0,,,,,,,920.0,393.0,456.0,1223.0,152.0,400.0,88.0,216.0,152.0,,,,,,,8
