33,255,348042,2479970,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,192.0,128.0,99.0,141.0,80.0,128.0,,,,,,,,,,5
177,1507,286850,2044124,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,143.0,71.0,130.0,195.0,593.0,149.0,,,,,,,,,,5
198,2414,295165,2103063,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,361.0,179.0,179.0,198.0,225.0,153.0,,,,,,,,,,5
203,1772,297438,2119111,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,397.0,368.0,592.0,363.0,439.0,114.0,,,,,,,,,,5
238,1991,311354,2217993,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,250.0,86.0,89.0,262.0,308.0,168.0,,,,,,,,,,5
245,2116,314499,2240846,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,566.0,178.0,191.0,202.0,166.0,159.0,,,,,,,,,,5
245,2181,314505,2240901,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,386.0,180.0,176.0,192.0,146.0,141.0,,,,,,,,,,5
346,3116,351383,2503716,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,250.0,88.0,160.0,169.0,104.0,103.0,,,,,,,,,,5
346,3146,351387,2503741,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,81.0,112.0,151.0,176.0,113.0,79.0,,,,,,,,,,5
346,3205,351397,2503798,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,96.0,72.0,664.0,408.0,104.0,80.0,,,,,,,,,,5
373,3580,363947,2593438,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,250.0,296.0,248.0,192.0,120.0,144.0,,,,,,,,,,5
382,3496,366712,2613498,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,72.0,63.0,104.0,176.0,96.0,80.0,,,,,,,,,,5
404,3759,375762,2678162,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,70.0,115.0,39.0,94.0,132.0,86.0,,,,,,,,,,5
404,3824,375772,2678224,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,120.0,101.0,68.0,114.0,147.0,151.0,,,,,,,,,,5
508,4966,422050,3007374,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,108.0,115.0,176.0,213.0,148.0,164.0,,,,,,,,,,5
602,5954,461143,3286261,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,147.0,61.0,90.0,102.0,56.0,57.0,,,,,,,,,,5
603,6046,461320,3287505,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,250.0,116.0,199.0,316.0,150.0,124.0,,,,,,,,,,5
619,6091,467709,3333432,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,250.0,448.0,632.0,232.0,384.0,144.0,,,,,,,,,,5
648,6515,478676,3412106,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,417.0,168.0,624.0,699.0,135.0,149.0,,,,,,,,,,5
669,6615,486083,3464716,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,220.0,185.0,219.0,514.0,194.0,229.0,,,,,,,,,,5
696,7022,497844,3548147,22.0,14.0,20.0,11.0,3.0,,,,,,,,,,208.0,328.0,312.0,232.0,200.0,152.0,,,,,,,,,,5
